review_id,order_id,review_score,review_comment_message,sentiment
4ab63a3deaaf43e4813d13cbc627470d,9d141739184f49b7bb91f5d776edc685,5,"Lovely product, arrived quickly and well packaged.",positive
bcddd60859a14dcea7329f0ca19f7ab7,56b9cc8ab2a04a48ae1057cfbf82105a,5,"Lovely product, arrived quickly and well packaged.",positive
c0fe7b7b56ec481f88399d3665b5dbd7,7d7fb1b154844a17ac78060f7c572e08,5,Absolutely love this product! Will definitely repurchase.,positive
e21a1b1b24b34a0f84c8a05c2ca7d46b,cb56c4e301ce400d834be1af9795a5c7,5,Amazing results after just a few uses. So impressed.,positive
96f90ac0a7084c47b2d3d22a549f9f4b,8294e5ba645a4c5b86dc65d83a3ee085,2,Disappointed with the results. Expected more for the price.,negative
24d6d8a142b24569aa55d7dc0c498784,a75f934d38c147ce9b26e329e2ffdd5f,5,Outstanding quality. Already recommended to friends.,positive
6a217cd28df14c0db1732ffdf0a3a650,d76c6c4dc1824379bc683b872765d363,5,Absolutely love this product! Will definitely repurchase.,positive
902b5f34712c44248c834a1f20ae7e25,cbd1e0d1c9aa4d17a8f04703239c01aa,4,"Nice product, not quite perfect but very close.",positive
dbc14a0a2de44140a7cceb5003cf417c,269d9c9b03a44611b825fed6ee3a653e,5,Best purchase I've made in a while. Five stars!,positive
466669bd09c04be0acac42890259bbf6,7ce0bbb94689420497031fa11748847d,3,Reasonable for the price. Not blown away though.,neutral
4fc6b281782e4745995c2472e01d9ce9,20e54fc872f643dcb10b9b453c876b3d,5,Outstanding quality. Already recommended to friends.,positive
f3bc3b02b66344029849b592b41a8ea6,96dcd520ed31400a89ac32f1db95f16e,5,Incredible value. The quality is truly impressive.,positive
196598c5f4d4472f9f14621d910a8720,aa8400b2184f4d35bc75f7616540b43c,5,Absolutely love this product! Will definitely repurchase.,positive
581cf54d02cd49d987133af29c01b542,f2d8af34a4c9433aba37d64246cc1dc9,5,Amazing results after just a few uses. So impressed.,positive
7704fa4926d14540b5c9483706a89897,806ac335c8014146bd3ea5b68fa6eb86,5,Perfect addition to my routine. Highly recommend.,positive
a671fbd6418041c8bdc3910bf9df2a3c,99f25d4ee0244cc3a073d835bb4fa0ed,5,Amazing results after just a few uses. So impressed.,positive
8d2a83b0248c40d7bb850ddb407adf9c,4b6c634d6ba34b02b596269c5750d040,4,Happy with the results. Took a few days to notice a difference.,positive
6d87a5862d1e46ccac5222e40de4cc36,e04c01dd9de846ce85bdf1ad850963c8,5,"Lovely product, arrived quickly and well packaged.",positive
aa7ad22a20ec4bfeb3c217dfe7b5879f,a772752965e44721a2aa443b996fa736,4,Very pleased with this purchase. Minor improvements possible.,positive
cb7309be235d419e8e28544a894f91c3,9c4780a263614a9591110fb024440671,5,Outstanding quality. Already recommended to friends.,positive
d6c9654fd84e44a69f345d914086b755,53208b1511804d6abf923b0e680310d1,5,Best purchase I've made in a while. Five stars!,positive
bf7ba08529bf448c91f0652fa22e5883,7ccc519f69e940b1882a7abbbc4abd4a,5,Exceeded my expectations. Great quality for the price.,positive
4355e119b9764ba3b9d672ab616f299c,df68bd7d2bfc4f3fab1c2fd649117f3d,4,"Great results overall, slightly overpriced though.",positive
fd896f1441e8449fbd13816ec61e6c32,77df58f24ca247f8998943cac3c02539,5,"Lovely product, arrived quickly and well packaged.",positive
54015ef8fa904305b20e7ec73f7a5abc,4ca1fd3a6a0643dc938b5ed4a5da11d1,5,Amazing results after just a few uses. So impressed.,positive
940d5ad3f9424df98c3998156f70517a,3ade0a0c03b847348eca184840bca9f6,3,Decent product but nothing special. Average performance.,neutral
ffc8fd634fa440a1b692f86880ff0036,67fa62e6954f4bcbb53a10959e8c5735,4,Very pleased with this purchase. Minor improvements possible.,positive
8b70cd5b40c445f09d288da1cfe08dca,5e0db9aeabe54289a8c03ac47e6126b2,2,Poor value for money. Probably won't buy again.,negative
c9cbd02c51ab44acb9c86db251f76bd7,cf5e21fa2a4d44718421303fae697ced,4,"Nice product, not quite perfect but very close.",positive
fd71692b3aed49d8bb194c8e74bbf72a,b7010769cc9342b1a55abe352d83d393,5,Best purchase I've made in a while. Five stars!,positive
c767088bd20f45a89ca18b5df1ceb3f9,bf7e9bfa43cb4b8ab01064f0b2cb37bb,5,Incredible value. The quality is truly impressive.,positive
3469f71c895d4cb994d80d62529c0310,1916ed49656148f9a506d459e660f22f,4,Good quality product that does what it promises.,positive
9b8ce2dc98f1474bbed44183fe910b41,aae5e6d0bf184ce19f4a2ea6ba91e5ff,4,Very pleased with this purchase. Minor improvements possible.,positive
b879bffb2b17465a8f8daf281a000de9,509fa1986ced48aeb8d4214d2e92d55b,4,Very pleased with this purchase. Minor improvements possible.,positive
dd9ed658b9f84e8eb59b0dbd8db60638,1cfa47abd3fd4124b754d8a2bb016899,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
e89c34fc3d1b41ed9cb2b31a9b29e09e,d5255acd24c84b4dabcd71c216efe6d5,5,This has become a staple in my collection. Love it!,positive
750677202df44c6b8314432a620e6da9,f6bfad8e8ff04e4c9e697d8e6c4d29e7,2,Disappointed with the results. Expected more for the price.,negative
79ac2707532942f1b829cb9346d4d50d,23766c3393cd4c11818ca1b10a0a0450,2,Below expectations. The product didn't work well for me.,negative
fa7a191e9d7f4beb8fa880266765dba6,8864c3f6da584cc5a19be15d333aab63,5,Best purchase I've made in a while. Five stars!,positive
d06b7dc0f9244bbea9cd5587dbfb32f0,3d0d5515f37d44fe937cc505a4f92d69,4,"Great results overall, slightly overpriced though.",positive
b0406d8b53c94995b8980393199fad7c,b7ef1a6c4cbc4ce1be2a9160c13229bb,5,"Lovely product, arrived quickly and well packaged.",positive
3ebbbb76ec934dc5890677e39d517f24,24284ce0f31b4df4abfe497e287d13e3,5,This has become a staple in my collection. Love it!,positive
e46e3b19839b4a89909aad683fca61ad,d7228cfec3c545ec83fc40665514a0bf,5,Exceeded my expectations. Great quality for the price.,positive
a5c6015598b24c6a8f592d140594ddcc,5b942ea5ae5a4bebb686fe49b1b5dbd2,5,Works exactly as described. Very happy with this.,positive
03ffe50ae72b4ecdb913f1545bcf9630,6d80f6b19a6e40e8a74caad69aa2497a,2,Below expectations. The product didn't work well for me.,negative
92e829ca896e43bb9ce83e8327a18de0,b0512afefee54b9d967ffc755f4d1c81,3,Average product. Works fine but wouldn't rush to repurchase.,neutral
436bcc6d6e524ddc9eb2329fdc1d3a4a,803a9a43dbd74fb1bbea4a7ed81b46a1,4,"Solid product, would buy again. Delivery was quick too.",positive
77793ec7fbc54887bf909661be2377b3,917787d8178a4c06aa0d4c8474d5389b,5,This has become a staple in my collection. Love it!,positive
ee34a64b73c74ce5b38e55339aeab7c5,b192a2635f2842fead4b7c1671ac8779,5,This has become a staple in my collection. Love it!,positive
007536785339439c92b34ae2c30c0066,3c62f4018dbe44f2848f83170fd5ec5d,5,"Lovely product, arrived quickly and well packaged.",positive
2104762c8cca41b9996c7789d32c8800,c83f53774bdb481b8254204368dba2b2,5,Outstanding quality. Already recommended to friends.,positive
b0cbb2e16d62433480eeef66aeeacde0,1b288e87a32d4925af25f56c2782c6a4,4,Good value for money. Would recommend to others.,positive
0d699fc8acb14b9d8a21c9ce80233079,25971dd7c236414187816336fcfe4403,1,Would not recommend. Complete waste of money.,negative
0dc36fcae34a421688687b61683f5354,71af3ad182524debad73a2ba27bc42a4,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
1c97732852c64c158dc43a8e745ee8c4,0a8e0ac008b44683834408796631ba1d,1,Terrible experience. Product arrived damaged and performs poorly.,negative
bb74aa0d5996418196161935ed277557,3796e0ac97f84b8d8ec76295c0cdaff5,5,"Lovely product, arrived quickly and well packaged.",positive
59e0636a02cc4fa8bea7ebefbeaf3137,e412b6744819481c96db72ca6af50ad1,5,Works exactly as described. Very happy with this.,positive
39c38209dae848f5a83e6ecdb4e97368,0a18d64eb7804ac88306d2eacece40a8,5,Works exactly as described. Very happy with this.,positive
68d2a00f5833497f828c4381cc340f95,cbbf4526952149b09a035c8e62ddc51a,5,"Lovely product, arrived quickly and well packaged.",positive
850cab20d7f343e4b1fd4766399dad08,b954e6bb8cd24b0f9ee561e2a093111e,4,Happy with the results. Took a few days to notice a difference.,positive
7ad6033763ce4756b2558aecd89d3a70,1ca8b76ec34644e3ae263b8f869adeff,5,"Lovely product, arrived quickly and well packaged.",positive
e78976d182db471784c40a7219b0f5e1,bc2ff54c61214c0684bb737bb4645492,4,Very pleased with this purchase. Minor improvements possible.,positive
08e949477d50440dba6bb1746b89dd78,860fb9d261194976a4ae1031fa4433a5,5,Exceeded my expectations. Great quality for the price.,positive
c0646eb2ce3645da8a80139270906a52,d662b212d230462fa28f8c154b231c73,5,Incredible value. The quality is truly impressive.,positive
f44744414a6e4fe8ac689a329753bc14,8825f76575d942779e7ff119956ca0b0,5,Incredible value. The quality is truly impressive.,positive
55c7fc8d0d5a41d885d780c40e0ce26b,4df770f7380049118bb8697361ad3381,4,"Nice product, not quite perfect but very close.",positive
6b42f8ec723a4a52a88ab74787ef1e7c,f23fc480258046b7870deec181b7df85,2,Disappointed with the results. Expected more for the price.,negative
1f06954ebdb946588b6af7a62cc9a6f2,26ff7f5d3d70450eb3eb53c7c3aea0c4,5,"Lovely product, arrived quickly and well packaged.",positive
35babb23f4ad4e0caf2ddd7639017416,f149f99d1de043849335b55ce70f652e,5,This has become a staple in my collection. Love it!,positive
3a4da9a11b2542679586e2616af24e34,d26548598c7d481fa0a567c82662698f,4,"Solid product, would buy again. Delivery was quick too.",positive
75b44f3930574a3097b9fedf34e05005,5b124ad27e0f4140888cde21d756f482,4,"Nice product, not quite perfect but very close.",positive
bcf91abf08a94cac8bb2126c0a21bc5b,b4e62f8b6bfc4cb69ba1a9136a50bea6,4,"Solid product, would buy again. Delivery was quick too.",positive
d0686ccd8f5d4d5d9a3f327e9738f975,3bc7ac5f79c54317a7f7865d0cf46831,5,Incredible value. The quality is truly impressive.,positive
e6ecd9d93ce14fd3b806ff955aa3f346,7fab0d60fe7147008622619c71c22e62,2,Not great quality. Wouldn't recommend to others.,negative
dd0c9d90101847afa45fa23c022d22e5,76587b4b24c9434385e4755abd823c48,5,Works exactly as described. Very happy with this.,positive
3f68b945e2fa419bb26ac981baf7f9f4,b4970ac2b1fb44428f049280a6f6147b,4,Happy with the results. Took a few days to notice a difference.,positive
a19242cb2cad4b18bbea82d14a709cd0,82c56d55b455462b910c737e048ea3c0,3,"It's okay, does the job but I've tried better.",neutral
3672231e05c54430b835052c0b3eefb2,f83983396d9b478a97ad7ce08a9c8467,2,Disappointed with the results. Expected more for the price.,negative
fded94f2362a43dda477d12d98e06914,6ec0fb7e60104f5ebf212bcc8a531b73,5,Incredible value. The quality is truly impressive.,positive
dd31e7fd38544983a493155613f4f182,ae5119855af74f89a8db7dd8e43c5c43,4,Good value for money. Would recommend to others.,positive
a069e23bc995499e83c2804066c8fcd5,89a365744cdd4cb9b363c938b95ec5de,5,This has become a staple in my collection. Love it!,positive
e57e13df9d8741dabcf51d9fd6614cfb,a95aad15b9214139b08bd76d8d9a866e,5,Incredible value. The quality is truly impressive.,positive
d43f528e2ae24eb18ad8fd2e79793b8e,7837f7d736a54699a3a0f2ce114fc962,2,Not great quality. Wouldn't recommend to others.,negative
57100930f468483f93f47512068e2349,47d6ca6741ed44ee8e0d70dd6dd074dc,3,Reasonable for the price. Not blown away though.,neutral
fd30225023674424b1a560ed2e08fe5d,c05550a851774a38a0c5364eeec9d32f,5,"Lovely product, arrived quickly and well packaged.",positive
182b54e2f2d4491890d22a7db89afb0e,09ff5bc5763e444d9d60f48aea33c12e,5,Incredible value. The quality is truly impressive.,positive
b0ca30cc19a743e18c893ff30c7409d8,2c2358bac84c4d39adef2e105e66cbc6,5,Best purchase I've made in a while. Five stars!,positive
f84c887e0bcc43afac8aad62026888a0,1a6e101445d54619b5918a73b3022fbb,5,Incredible value. The quality is truly impressive.,positive
58afd833fd0b42fc8d98fef19674654a,d557375505f5450fa2eb1e718da32513,5,"Lovely product, arrived quickly and well packaged.",positive
b6637ea390c44a049a65e66e3596d3d8,5722ed2cb7564d268f48b1158c14551c,4,"Great results overall, slightly overpriced though.",positive
15fcaf4f5ca34c758aac0fadc22e5042,15df13eccb0a4ba9baac88e0f898123c,2,Poor value for money. Probably won't buy again.,negative
0847bd4656784547873e1a3a39f39a44,3a611dabd8714ea785262f2d8d445df1,1,Very disappointing. Product didn't work as described.,negative
63ba3643aff744d7b32dc4409ccf7aff,5998710878d84241a8d53a505ea2cdff,4,"Nice product, not quite perfect but very close.",positive
c54082b3323f4669a954d0fc950c6867,02d4dea124144e70bf7cd1ab43d81114,5,Outstanding quality. Already recommended to friends.,positive
caeba15cc1c0466bb75117f13a97d78b,6ae80c9520d1497ab1fe1dd3af6b49c7,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
e02c94ca0e354e37bf6ab92b9bac3096,cc6abf4826f54d13a320ffd388def66d,4,"Really good product, just wish the packaging was better.",positive
91989ea94ce54fb8a9d0afadcdb9b6e3,f61d42df03bb4b8d84236640bc2a6128,2,Poor value for money. Probably won't buy again.,negative
1ddce1b8c79c49b49f67256e29cae65a,1f4718b729844951bd266e4b9d1a460a,5,Absolutely love this product! Will definitely repurchase.,positive
b5707d3681db424b82fa063cb63157f4,16cdbdb8ebeb46569dbc34de6f57c418,4,"Great results overall, slightly overpriced though.",positive
8eb6f80dc9344e8eaa91be657bb314b1,4acdaa25e3724cb491952949ca58f2aa,4,Very pleased with this purchase. Minor improvements possible.,positive
9486cd82513548ac8690c94a07537317,d2fd2e540fa04419a462e6e99c5b85af,3,"Not bad, not great. Somewhere in the middle.",neutral
828771bc244d4535ae37e58da261bde2,56966b4b739341519c6ba8cc614889b2,5,Amazing results after just a few uses. So impressed.,positive
7512fea8c81a4159bb71127fe4f0a938,e05d92f9f36c4354b3ea277839100483,3,"Mixed feelings. Some aspects are good, others not so much.",neutral
6bdbc09ddbd746fba1f0beb0b2298bfa,43d627a178414c31adf02e20101d7280,1,Terrible experience. Product arrived damaged and performs poorly.,negative
7cb4fd07a9674e1da7d44fa07feab37c,3fec2e8549c44dcd927ed361ccb3736d,5,This has become a staple in my collection. Love it!,positive
a199931660f043d19845198c12629cb3,20a91cf5941842fea8a6e2cc5318e6c5,2,Poor value for money. Probably won't buy again.,negative
2c209e1db1ef4a6bb78cd1d8c77527a9,aa90a63f8c814395a4f60a5866a00cc5,5,Works exactly as described. Very happy with this.,positive
bcea0e6fce5940a9aeded18ddbde5f57,ae763dd9364c42b693c773f812c6d18f,2,Poor value for money. Probably won't buy again.,negative
7b1566299b4c40dc9da28bf2faea27a1,eefadb75afe04bf29ee320da6a11e787,3,Average product. Works fine but wouldn't rush to repurchase.,neutral
7724423b8e374615941b1022511bef34,419ef67c74a346e78f668b7ab12818c6,5,Perfect addition to my routine. Highly recommend.,positive
a5fbf55a2efe40d0abd8bbbe5edc1f5b,c38d1c4538d24a48afda0025b90693e1,5,This has become a staple in my collection. Love it!,positive
756ba292abbf4987aa5a52f43bc033d2,8748b072193743398ec7821067fc259d,3,"Not bad, not great. Somewhere in the middle.",neutral
9976faf79f044a72bef7c534d91b64b0,8b544c9249944352ad6ee3c9e57c2970,5,Exceeded my expectations. Great quality for the price.,positive
699a356871824c0fa3034493460ce344,064de105390443f3bd9b6650ed6ca7f3,5,Amazing results after just a few uses. So impressed.,positive
52a0e52851414014899181b5894ef30c,3949bf963fa04988984e8f6c5f91aa21,5,Exceeded my expectations. Great quality for the price.,positive
706b74bf35094a04b97d9151d286b058,4c88f0cba4e24449be839ed657fc24a5,5,Incredible value. The quality is truly impressive.,positive
9096b0a5dca248da98f76d67a30ed619,ad96c8ebf1c443409e11d1b7bb53bce0,5,Incredible value. The quality is truly impressive.,positive
d16d807f873448e69a94bd5221357a0c,e5ed7e2e4f2d49bfb4c211934fbeb58a,1,Very disappointing. Product didn't work as described.,negative
15e10be7cb63490c90a519cbf573fdc4,5ec5b89b730a424bbb49c57afa678a4f,5,Incredible value. The quality is truly impressive.,positive
f9bac59e186344989577ca0e265f1708,ec5aa54c730e4c1d9a814e201ddef957,5,Perfect addition to my routine. Highly recommend.,positive
f03d5bf1debd440e86872c0f24d750be,51ee01a6080742399eefcff97b58d422,5,"Lovely product, arrived quickly and well packaged.",positive
31e8d8cce4a24f53a8da3871cc085fea,6846c2acd9164eaca2f9da768a360a19,3,Reasonable for the price. Not blown away though.,neutral
a183d6194d7c4f1d912c6112afdb7d0e,0947867b6aaf48048a1beed77593a56c,4,Very pleased with this purchase. Minor improvements possible.,positive
cff38c5b9934496cb18611da90371c8f,3f73bb2a409d4b86ad17b1029b698290,5,Best purchase I've made in a while. Five stars!,positive
a74d7c62f08c4d48b08b06782562335e,69b42edd730d4e75923204186d68eed8,5,Best purchase I've made in a while. Five stars!,positive
b928919b502344eb8143ad0966f0308f,4e3af216b0e84141aaf75fbbee9c8db9,1,Would not recommend. Complete waste of money.,negative
2348429889bd444f8da63b786f219a41,3ce27c8d93184cd3b9dc2f9aacaf6b39,5,Amazing results after just a few uses. So impressed.,positive
2c05fb84a5e04f95b815c8ff37e37081,329bc315510a4b9ebe91d843666fbc7a,3,Decent product but nothing special. Average performance.,neutral
ae868e854c644b6cb169f5d5188c4a61,0f416aef86234b6b93fb98a9bc8e13ea,5,"Lovely product, arrived quickly and well packaged.",positive
6e1232ec4df5403ca8c1b36a36b86ca4,afb157a320344b17bc0c4efdb78d8258,5,Works exactly as described. Very happy with this.,positive
7fdc1d6e927f44dfacc7ab7b98c20d3a,4ddcd7fcdaae4e4d9599770aafb0d877,3,Average product. Works fine but wouldn't rush to repurchase.,neutral
bac0b6d0f2c048c5929850d3901b12ae,1c1817bfad764811a8dba8c236cf70ad,5,Amazing results after just a few uses. So impressed.,positive
ea56ec73bb3644f0983cb70cdd6e92ee,d72dcf41f94042078f588ea774f681bb,5,Absolutely love this product! Will definitely repurchase.,positive
6a87d1fa228041ac95e661814456f3b4,c92b2d7bf6f1440b9b14074173e2578d,3,Reasonable for the price. Not blown away though.,neutral
39a4d72f549e43268f3168c763f536d2,2223ecbdffc446268b9a085e509a798b,4,Good quality product that does what it promises.,positive
aaa1983517e6483eb156245f6acba9e2,d6f4de7c6abb4b49a41b7972669e5d7c,5,Absolutely love this product! Will definitely repurchase.,positive
17ff8ffeeae44f88a84d6a238784b1e7,d942a871f6694203963600395d2bde6e,5,"Lovely product, arrived quickly and well packaged.",positive
7610a37596ae476f939c8fa83a9f788b,d1141746b65e49068a71cc36f063cc41,5,"Lovely product, arrived quickly and well packaged.",positive
34e90db5da6c4adc87aaa2b24d7b5061,77891f18a1164eb0a8ce26ef5f5c548b,5,Best purchase I've made in a while. Five stars!,positive
07571d5310284f179f16c19f427ca068,7db4f3cf3ef840809d4e2561a4d6ab35,4,Happy with the results. Took a few days to notice a difference.,positive
2417692aeac84eccbad726424cd6e52a,a6ce15af2a8a4fd68b9219aef0179d4e,5,Perfect addition to my routine. Highly recommend.,positive
321f7bbbfb7c4b638749f1a0f588b04b,025b71a3f6f24a1583fcdd62f7c747a9,5,Exceeded my expectations. Great quality for the price.,positive
b9df7c31c80f4348a3bf3ff87b49e565,460f07d39d524ecb9703aafa70b3f540,5,Outstanding quality. Already recommended to friends.,positive
45c8d49ae1044cabad91b628f38bbb41,92671492b2884e21b0eeb72772cdc0ac,4,"Solid product, would buy again. Delivery was quick too.",positive
9583077f0b8e4d25863406573e801442,faae36d5824e45ffb9563e3a313cc9de,5,Best purchase I've made in a while. Five stars!,positive
6327c6abc3664000b9f2d9973cad557d,41e298f6bf4f4e34a847c9b3fa7f7d1f,1,Terrible experience. Product arrived damaged and performs poorly.,negative
b3acfa7523c3481bbe67d1418868d076,182b5ebe88db4d8d879267adf0308010,5,Amazing results after just a few uses. So impressed.,positive
e164cda6729e4f5f9c9d0852314de8e4,815723cfc3914aff85ec9adf8501b379,5,Absolutely love this product! Will definitely repurchase.,positive
30ed287984c24b9b854c1e261a77d273,cf35e676f7374976a7ff6cd346b7476e,4,Very pleased with this purchase. Minor improvements possible.,positive
dcba771e759c46e9a1b4826cdc121cae,77dd33bc5fd946e4a05f2bc7b96858d3,5,Works exactly as described. Very happy with this.,positive
9357dd2565554361a5e5d351d02cf819,4fd07355b15347739b85f1caf11303e5,4,"Great results overall, slightly overpriced though.",positive
34de7870f8f44cab9000ecf519475f18,ec2d771812dc4dd7bf87388ec9e82127,4,Good value for money. Would recommend to others.,positive
cd132e4cb604444c84cf1a724a0291a1,07ea174c67094d4b981cab555c2dc6ff,5,Outstanding quality. Already recommended to friends.,positive
a3758ddfc08040379304f784a1a12c5c,49326eec9b004b608ec1e15304c8e318,3,"It's okay, does the job but I've tried better.",neutral
0f4589db92b341e5aa955b23ba48fc80,add75544196b49cb8869dd07420eb019,4,Very pleased with this purchase. Minor improvements possible.,positive
36f7162811034c52b81cfb878e662416,99e872afc0184dc2bb3c3b938bfe9092,5,Incredible value. The quality is truly impressive.,positive
07bb1f4d348545109b365053683b065f,8b20bf9867374d4d9d3481751bd8ea63,2,Not great quality. Wouldn't recommend to others.,negative
ceae561fb8b04a858b74599f76a2ae81,4f02e408c6f3414887363eb6672d40f9,2,Disappointed with the results. Expected more for the price.,negative
8ac0d8411901417791bdce90d03192e9,e15cd59956024a03a4252bf78cba21b9,5,Outstanding quality. Already recommended to friends.,positive
d8d1fea99fd643a889ae50be623b074c,79b667d497ca485f803f214aa8789ffc,5,Best purchase I've made in a while. Five stars!,positive
9193d786edf24ab7ba7457724a945510,1e05ab8cdef84bafbf0b08d7b130bdb2,5,Exceeded my expectations. Great quality for the price.,positive
4c6283e6c90542559339a0190b1751a7,3ca9d239589c4a958a8d2c388d5dfe32,3,Average product. Works fine but wouldn't rush to repurchase.,neutral
d82fb60eead24a46a1cdb2c88ff7a10c,305accfabc94441f9fd66d5ac33b8907,4,Good value for money. Would recommend to others.,positive
40048eb9fb1b4413b1cbd0d777666a29,bda721254acc4bc184eeae807c347874,5,Absolutely love this product! Will definitely repurchase.,positive
675898e44e8c4263a145e4c3875ca843,02808afe110f408c9447a09bc8485677,5,Incredible value. The quality is truly impressive.,positive
6032f76de1504e7994640e3bea129abc,dbe5f6d9ccf04b60bd03972723115cfc,4,"Great results overall, slightly overpriced though.",positive
2955c6dd49344e5096aa6bad5dc9f5c0,dc798622d5be429e886254aa2bc9c8c4,5,Works exactly as described. Very happy with this.,positive
b12085d99b3d4722b309d05c24999ad8,4139aa34527f458fa3cb7c24db5cd451,5,Best purchase I've made in a while. Five stars!,positive
67ee6a07e8ad45cbb2dd657cd936883a,c315010cbb2a44d0a68a98797a5ffd5a,1,Would not recommend. Complete waste of money.,negative
0552861a7569400796fb3c1aad6a72f2,3dc8c9c45c8c46139152ca89ef3492c3,5,Exceeded my expectations. Great quality for the price.,positive
5c58f2fb97e64c90b6d34f15092e9803,da52a1b151e54879b2788b98eaec9818,3,"Not bad, not great. Somewhere in the middle.",neutral
17f11c9712e5430ca9f0fb3740219261,a1f57610691f4bdebfbac0383304f3c9,4,"Really good product, just wish the packaging was better.",positive
d8b37efbac6347439f49bdd5ab92fbaf,a858e1e13bed4c8cb6064c19860e389e,5,This has become a staple in my collection. Love it!,positive
366735ed4655482aa57540734198b991,7557cb9bb9de4ff38a123c1caa206344,4,"Solid product, would buy again. Delivery was quick too.",positive
68bd73a79ab9436b8f813755ef56339a,3df48150042d49bca706f7e80c8a939b,4,Happy with the results. Took a few days to notice a difference.,positive
0fe3d28d311349198e4bcb5e15c2411f,36b564d1aaa44d3294592bd081009356,4,"Solid product, would buy again. Delivery was quick too.",positive
fd5deaa3853e4e6fb3d9dd7ee5766730,f94ce7268abf495cbd07fbe613cbf654,5,"Lovely product, arrived quickly and well packaged.",positive
7afe881467fc4d7bab574f35c63f4a3d,9f562bbc12d84a25bb6e2ba4a8a05a25,5,Incredible value. The quality is truly impressive.,positive
9fc2a5a0403a4baeb28b9fb7f01977b4,0bb208d4864a48ea8143625f588314ed,5,Exceeded my expectations. Great quality for the price.,positive
22c7f1cb93a1475a8ea8fcda847418a5,44a7c02c3ece4fe78228a7b91505148e,4,Good value for money. Would recommend to others.,positive
1645948f6cbc40cd8af58521dada6768,91c06fe303aa40f4a318cc8fe4e2cfcb,5,Outstanding quality. Already recommended to friends.,positive
5bb955a4437944a3a7271ebae513d8fc,84e7280896f84073b04674b20c642968,5,Best purchase I've made in a while. Five stars!,positive
8e1ad49602f348d89731553314663ea5,9727cc0ddb2a439088800fdb5dfe1ce3,4,Happy with the results. Took a few days to notice a difference.,positive
c9f8f7bc3b9f4303a68db260cd51a1b9,2db7efc4db0241d3b20452238908f526,5,Outstanding quality. Already recommended to friends.,positive
a39095712c11435eb55aab907d01bc1c,97aa671c90fa4d25b180eee3cae90a2e,5,This has become a staple in my collection. Love it!,positive
8213dcbf2257441d822e0e30dcc1f538,4bba0bfc37dd43229576d2a1b93bff45,5,Exceeded my expectations. Great quality for the price.,positive
9d5c4ab33a724d1cb99c578799635470,eb08bd818533498384add7c5116ab28e,1,Very disappointing. Product didn't work as described.,negative
3407859342014107911d972dfea6f778,8bcef31a81fc4a92887b1238f8822f63,5,Exceeded my expectations. Great quality for the price.,positive
af10eb24ded24c589976549e982a7a73,8a047c622d51418f8178915f84109205,4,Good value for money. Would recommend to others.,positive
df970bfd9e144e5a81582d6a35c16991,80584f826a3d4ad1b686fa1fd1448d84,5,Absolutely love this product! Will definitely repurchase.,positive
bbc1ee888f9c4df29fd62d5f056d7a04,60f59184ff5d4e4e9e9545a4091e5e95,5,Absolutely love this product! Will definitely repurchase.,positive
bd953457da534b0ead3ab3041b17736b,b96dc82896884fbaa86fa00e463cfcd6,5,Perfect addition to my routine. Highly recommend.,positive
79e95ea3e07e439f9801422835f67106,2860de3b49244a998eb3c63e87b37c7d,5,Best purchase I've made in a while. Five stars!,positive
7da9ad7cd435475a980b38f5c3f2ffc7,5d05d308300b4f558ff238938954150c,4,"Nice product, not quite perfect but very close.",positive
3338b2edde8a43fda1d738cd990dba44,80167516d7b94fb3bee016ae2b02e81e,5,Best purchase I've made in a while. Five stars!,positive
7d7a6335b9c04839be0a158e29426711,4631d107cd604943ab77ea5d8be034b6,5,Absolutely love this product! Will definitely repurchase.,positive
79978371058e4d10bd1d83403d9d5f8d,8a36af1da3d4422ea21f7ac9fd10c40a,5,Exceeded my expectations. Great quality for the price.,positive
19efaaef235f4fd090469ed8dd94b5da,141b8a350c224b258a598025bc23deeb,5,Absolutely love this product! Will definitely repurchase.,positive
cb9013a916004dac89390da291dcd6b3,e5ec46a7ec914766b2f13a912635ab9f,5,This has become a staple in my collection. Love it!,positive
fca8b538277a4369bea7000296db399c,39402d726787420582bcba858b2dab63,3,"It's okay, does the job but I've tried better.",neutral
7a54213a82684885862951edb195b182,b6856f717c454d4ab108f065d65cb85b,5,Exceeded my expectations. Great quality for the price.,positive
43a9d9365e374f98a69e1826a8237d76,ba3d13c0ef964306aae157abf3fc58a8,2,Poor value for money. Probably won't buy again.,negative
d316c34428c24492b1c0ae24656f5444,22648d66c70e4decad4571b489c9176f,4,Happy with the results. Took a few days to notice a difference.,positive
7ebb9819d19a475ca4c71a33e3e72846,2a703c148e9d49f8a88a57850536daf4,2,Below expectations. The product didn't work well for me.,negative
28aa4c7395574af19390d73177cb9a35,fee6b675989f41898c11bf1715cf4208,2,Below expectations. The product didn't work well for me.,negative
bee6aa87b9ce4506846b0c898dc2831f,f563edeefe47426c89397ed5f9c625aa,3,Decent product but nothing special. Average performance.,neutral
31ce50441ca5451db6e4e83f86933247,af2a62bf09024c9e982214f86fa20314,5,This has become a staple in my collection. Love it!,positive
cffdd889fff24082b401f157be0de059,9e209d670c9b4d828ac91a0cdc13a76f,5,This has become a staple in my collection. Love it!,positive
