order_id,payment_type,payment_installments,payment_value
0e169d065c504b1887ad5f0afc490d98,credit_card,2,25.0
f35e5ee5fe3c4717908a39b1e979b41f,credit_card,1,31.5
185352fdb62b4a6daa2e4866dd4df5a2,debit_card,1,19.0
44b368d09fb545dba5a3825137c31e61,credit_card,1,16.5
6dd1959d34804692af3ff53f925dd735,debit_card,1,19.0
ce989784da19435d8e30bacf02ab338b,credit_card,2,379.0
bdc3189b3aed4644ac22b4acfe605376,credit_card,1,28.5
af77fd4074ac4da09554654e811c5a0b,voucher,1,70.0
10058db84a3f4b928bd60cac8e9f2301,voucher,1,14.45
8d046c9dcf704f509018471a2c5621df,credit_card,6,24.0
88a00e6e8d8c4cfcac0665bfd1333512,credit_card,1,70.0
061c02176dd94f2fb535a239a1c0f653,credit_card,1,16.0
276e9a3853874fc584525ee2da11abd9,voucher,1,34.5
fa0e7a3bd0ba4adebdbd84aaafecd9a0,debit_card,1,18.95
3a3e9d9783e84dba89e41e2f4e8c5de5,voucher,1,26.0
a8190e158803429b9b2a46421f6f0918,voucher,1,28.0
5437052ab1cc4f40a08a46770b8b8805,credit_card,1,11.19
5ce9776ce100451791f031aaef953dd2,credit_card,4,20.99
3d055a0961cd4af49a2fa18e5cbc6ce1,voucher,1,26.0
c6d21a956b2144938b1386416a5276ce,credit_card,3,22.0
6121ef7c655f4a99bd54d1e946bfc533,credit_card,8,149.0
8e7ac2a694b34a5ebbaf4e079bc1839c,voucher,1,14.5
3c75d28e43604d959af6a96d924bd1de,boleto,1,44.0
bd57dde6968c4907af54676cf44a28fb,debit_card,1,47.0
c96a71a6672342d8b90c6183c1a18d96,voucher,1,269.0
541e935d40534faa8cf15a83b0ffc4cd,credit_card,4,22.9
32b187c76068423389279e0a07fac264,credit_card,8,140.0
677653c3d1214e68b1f6399ec040088e,debit_card,1,140.0
cbb446766f96403eb7c2e4173a36aca9,voucher,1,68.0
8874729d7d8648238bf3a125e3f95c96,debit_card,1,25.0
95532759b7ce48d7afe101e598e2ff21,credit_card,4,11.19
cbafab899807432c93833f78ac0a0556,credit_card,6,379.0
94b8de8e491f4748916386048443f489,voucher,1,134.25
2389a6e654bc4172b38cb7d83cfe6973,credit_card,6,14.0
b72f9b55532549288b600e5d99366907,credit_card,1,39.0
dce20003746841cc9570d7c8d524a3ce,debit_card,1,12.5
0b74ae206fd447a6a3460e906671b008,credit_card,1,70.0
1ba3fb0569a24f989f79753a137e1004,credit_card,1,18.0
087a1c0233864c50ac65812bdfa826e6,voucher,1,28.5
433b6674ddc147a18cb22e2a38b1f92f,boleto,1,23.0
cdd2c519d5d04299adbe1a2c9c77001f,credit_card,3,29.5
34114675e2ca4f1e801d8975238016a2,credit_card,10,24.0
a3e705045fd34a9f9295048f1a14423b,credit_card,8,20.0
d0173d919b324b44917830733848380b,credit_card,10,26.0
20e6a4dcf0c14f3092fb91d75b9289e6,credit_card,10,379.0
e9abd0058f964d97b88cdb34bc35da55,credit_card,1,11.21
595df88d82354c34a8d8463f50d8a8e3,credit_card,4,14.0
0ed8730e87814938bfbc589a5b5816d5,credit_card,3,28.0
1e80d31ea4c549f7b9236bbe6baa2eb6,credit_card,1,379.0
9b1870c0323649d8a11499d774ac352e,credit_card,1,379.0
8386640e5d61444983fa2d7d922967bf,debit_card,1,47.2
674b5326717c4b4783fec79542327abb,credit_card,8,47.2
af4d4a3374244dfc89f79dedfdee497f,credit_card,4,16.5
34599a8bfad34d4d81d0b6d8df5c3972,debit_card,1,115.0
961eedcb6fd64578a9e8c65fe76fd879,credit_card,1,24.0
f9aa04b055ca4ae0a1814d5c9a9318f0,credit_card,3,28.0
a82332910bcf450d8faf1aba1b9bfa87,credit_card,1,11.99
331f33fd261149e5ad748fd6103560ce,debit_card,1,269.0
18982f83bf754959984da2f6902d8f59,debit_card,1,21.0
a56602c8ca564000bcba64a0be392aea,credit_card,1,16.0
b363b16a23cf4545b0725eca88120ee4,credit_card,2,15.0
d723299e30ac4946b0587616f4bcb590,credit_card,1,149.0
09aa0e5dd7f34c43a07fb820fc7eaa51,credit_card,8,379.0
8ac5f5b670d2468283e944042e202006,credit_card,8,18.0
87b77804f080430b9e10b37984e09502,credit_card,1,15.12
e5ca8e4e09c24ec3a5df1fade8bdf94c,credit_card,1,15.75
4b1e080986ae4cbeab244be24dcf788d,credit_card,2,32.0
f328de53ada54d8a91ecf7530aae2899,credit_card,3,33.0
a8dde079767246f7b218745f0a16a258,credit_card,2,10.0
0858a7c60c4b4f5eb2257990cc2ad5c6,credit_card,2,9.99
58abb24724c64f079791f326b7b3230e,voucher,1,269.0
9d141739184f49b7bb91f5d776edc685,debit_card,1,269.0
56b9cc8ab2a04a48ae1057cfbf82105a,credit_card,1,32.5
7d7fb1b154844a17ac78060f7c572e08,credit_card,3,189.0
cb56c4e301ce400d834be1af9795a5c7,credit_card,6,26.25
8294e5ba645a4c5b86dc65d83a3ee085,debit_card,1,18.0
a75f934d38c147ce9b26e329e2ffdd5f,credit_card,1,11.19
d76c6c4dc1824379bc683b872765d363,credit_card,1,31.5
cbd1e0d1c9aa4d17a8f04703239c01aa,credit_card,2,28.0
4a8720b452484e3484860329b095d5eb,debit_card,1,20.0
b8db04d4c5c14e7b9e8585c5645d2d4c,credit_card,2,16.8
269d9c9b03a44611b825fed6ee3a653e,credit_card,1,149.0
7ce0bbb94689420497031fa11748847d,credit_card,2,63.0
66e85eea115944c19d44bf277bec39ec,credit_card,3,10.99
ebfd354577f4483196e53d935ae62a81,credit_card,4,33.0
b17003c778904fb6890c1004880d059e,debit_card,1,8.8
20e54fc872f643dcb10b9b453c876b3d,credit_card,2,19.99
f046711395e14e68978814dfaf53df76,credit_card,10,48.75
96dcd520ed31400a89ac32f1db95f16e,credit_card,1,379.0
266a2ae675a646b69ee5103d9195e6cc,credit_card,6,269.0
aa8400b2184f4d35bc75f7616540b43c,credit_card,6,20.0
f2d8af34a4c9433aba37d64246cc1dc9,credit_card,10,14.4
d924232411414707b7504af1a0b79aae,credit_card,10,149.0
806ac335c8014146bd3ea5b68fa6eb86,voucher,1,24.0
99f25d4ee0244cc3a073d835bb4fa0ed,credit_card,4,14.5
948f1a474fab467f9eb269b3ca0f01e9,credit_card,6,21.0
4b6c634d6ba34b02b596269c5750d040,credit_card,6,31.6
e04c01dd9de846ce85bdf1ad850963c8,debit_card,1,23.0
a772752965e44721a2aa443b996fa736,credit_card,1,11.0
2bfc6e8ae2d345bca19aed5d84b243dd,credit_card,3,12.0
9c4780a263614a9591110fb024440671,debit_card,1,189.0
53208b1511804d6abf923b0e680310d1,credit_card,3,105.0
337bc6e1340441f6bc65986158be345c,credit_card,1,25.5
7ccc519f69e940b1882a7abbbc4abd4a,credit_card,1,16.1
df68bd7d2bfc4f3fab1c2fd649117f3d,credit_card,2,23.0
77df58f24ca247f8998943cac3c02539,credit_card,1,68.0
c0f74806d04640ceab3047dfa0222401,credit_card,4,15.12
38d2d5c97bfa4c57973e0af58639db2d,credit_card,2,15.75
4ca1fd3a6a0643dc938b5ed4a5da11d1,credit_card,2,52.0
3ade0a0c03b847348eca184840bca9f6,credit_card,2,35.0
d1498f040d144bbaaf821c782ea99e89,voucher,1,16.8
5dccfd88cf1c45bba9ecc1275551d61c,credit_card,3,14.5
67fa62e6954f4bcbb53a10959e8c5735,voucher,1,19.99
5e0db9aeabe54289a8c03ac47e6126b2,debit_card,1,139.0
33178256cf6a41a78f0b8e8a72884a68,credit_card,1,11.19
28b2f489fd774007b46257fac929a013,credit_card,4,60.0
cf5e21fa2a4d44718421303fae697ced,voucher,1,28.0
0a535caecbd44e26a744ec33bb817db7,boleto,1,149.0
b7010769cc9342b1a55abe352d83d393,credit_card,4,29.0
030d8caad9a04454bb3042d6ce6346db,credit_card,3,41.0
bf7e9bfa43cb4b8ab01064f0b2cb37bb,credit_card,1,105.0
1916ed49656148f9a506d459e660f22f,credit_card,1,22.0
aae5e6d0bf184ce19f4a2ea6ba91e5ff,credit_card,3,36.0
fcf0c2f95aa14071b5cee4defa54d722,credit_card,1,10.9
509fa1986ced48aeb8d4214d2e92d55b,credit_card,1,379.0
1cfa47abd3fd4124b754d8a2bb016899,credit_card,1,16.8
6cb960af7fba45619cbf6147a6496e53,credit_card,3,379.0
caa6cdfff2a4415493b05951720b13be,credit_card,3,149.0
9daa5070b9fd49989106131f15099573,credit_card,2,11.19
09ac408e9cdd4e87aad0a0d80319ba62,credit_card,1,26.0
d5255acd24c84b4dabcd71c216efe6d5,credit_card,1,14.0
a46da142ee364ca8bdeba44872b10a36,debit_card,1,22.0
7dce83f04bee482e8a0d5162703230a2,credit_card,4,73.0
f6bfad8e8ff04e4c9e697d8e6c4d29e7,debit_card,1,15.75
23766c3393cd4c11818ca1b10a0a0450,credit_card,1,52.0
249acc82ed3d4b32944c90c92efc7e46,credit_card,2,70.0
affddd5c572b400bbcaeb315f1eb0935,boleto,1,59.2
67ed6e32f62b40b8947032cfe3034b91,credit_card,3,22.4
7bf4ea64f4d54279975538b61e6def9c,debit_card,1,15.0
8864c3f6da584cc5a19be15d333aab63,credit_card,4,379.0
3d0d5515f37d44fe937cc505a4f92d69,voucher,1,269.0
b7ef1a6c4cbc4ce1be2a9160c13229bb,credit_card,1,20.95
7c3fe7f45ba54e588c665665f6774a0c,credit_card,1,29.0
b76544d75fde4e1bb9b11524042d0f89,credit_card,3,104.0
24284ce0f31b4df4abfe497e287d13e3,credit_card,3,31.6
d7228cfec3c545ec83fc40665514a0bf,debit_card,1,34.5
5b942ea5ae5a4bebb686fe49b1b5dbd2,credit_card,3,33.0
6d80f6b19a6e40e8a74caad69aa2497a,debit_card,1,15.75
b0512afefee54b9d967ffc755f4d1c81,credit_card,6,29.5
d4bc84340a84496286c0f21979d15ccb,boleto,1,28.5
803a9a43dbd74fb1bbea4a7ed81b46a1,credit_card,1,17.0
917787d8178a4c06aa0d4c8474d5389b,credit_card,3,23.0
b192a2635f2842fead4b7c1671ac8779,boleto,1,39.0
491fb8d5468740e5a50e0f12a4f129ea,credit_card,4,16.1
3c62f4018dbe44f2848f83170fd5ec5d,credit_card,3,22.4
a07db1e024f34c46a91e6aee49aeb533,credit_card,1,149.0
5f7cf27424fc4ed88f13e2de17fc37f9,debit_card,1,14.5
2933bad0a0474d689e11f492e4af4ea6,voucher,1,379.0
446b84b794f3467d8e84ee12bad629ce,credit_card,1,189.0
fa1e3534084c47ab8e5d7deb552956a1,boleto,1,33.0
f43be9d04b0240bc8e903f3427d0ce0d,debit_card,1,29.0
c83f53774bdb481b8254204368dba2b2,credit_card,2,19.0
f42af8ff517d41c88eaf375d5cb3b12d,credit_card,2,68.9
1b288e87a32d4925af25f56c2782c6a4,credit_card,6,26.0
25971dd7c236414187816336fcfe4403,debit_card,1,8.25
327f657b0a1b43ed98b32c136bc71354,credit_card,10,11.0
71af3ad182524debad73a2ba27bc42a4,credit_card,6,269.0
0a8e0ac008b44683834408796631ba1d,debit_card,1,70.0
b6cc0594a1ef46e681d70a6af108508f,credit_card,4,22.0
3796e0ac97f84b8d8ec76295c0cdaff5,boleto,1,17.0
e412b6744819481c96db72ca6af50ad1,credit_card,6,16.8
9dead5f83f1d4840b3561b87db624768,credit_card,2,269.0
0a18d64eb7804ac88306d2eacece40a8,credit_card,4,20.0
6a4e34ac135d4fb0a75237d813a93b6c,credit_card,6,28.0
cbbf4526952149b09a035c8e62ddc51a,debit_card,1,57.6
b954e6bb8cd24b0f9ee561e2a093111e,credit_card,6,140.0
1ca8b76ec34644e3ae263b8f869adeff,credit_card,2,149.0
c7daa3e53ba4470ebd14c6881c8fc2b6,credit_card,1,139.0
8895ba3c09cc46c0b78e2d6cece1bf14,credit_card,6,24.0
bc2ff54c61214c0684bb737bb4645492,credit_card,1,5.99
860fb9d261194976a4ae1031fa4433a5,debit_card,1,379.0
d662b212d230462fa28f8c154b231c73,credit_card,6,16.0
8825f76575d942779e7ff119956ca0b0,debit_card,1,48.75
4df770f7380049118bb8697361ad3381,credit_card,1,41.0
9749da152a33400496de037a64514e8e,voucher,1,239.0
f23fc480258046b7870deec181b7df85,credit_card,4,11.19
fac69443468e431a8e705cf14090b555,credit_card,4,12.0
621f7650d9af4045a56d1f074e7f7e97,credit_card,3,10.99
94f9457449ba4e3283be3a22bf1b8710,credit_card,4,14.5
2640cf3c46f2466ca5de84299b95b381,credit_card,1,139.0
26ff7f5d3d70450eb3eb53c7c3aea0c4,credit_card,1,21.0
87b03d9853c8408ba8464e1e3cae5351,credit_card,2,39.0
f149f99d1de043849335b55ce70f652e,credit_card,2,8.8
d26548598c7d481fa0a567c82662698f,debit_card,1,149.0
65a39b7e19cf45388177c8c3bea7f8a8,credit_card,4,14.0
5b124ad27e0f4140888cde21d756f482,credit_card,1,19.0
b4e62f8b6bfc4cb69ba1a9136a50bea6,credit_card,1,16.5
3bc7ac5f79c54317a7f7865d0cf46831,credit_card,2,24.5
7fab0d60fe7147008622619c71c22e62,debit_card,1,379.0
76587b4b24c9434385e4755abd823c48,credit_card,1,7.92
b4970ac2b1fb44428f049280a6f6147b,credit_card,4,24.0
b63dc9928afe4a83ba886c96d8926949,boleto,1,58.0
d29e9f9f790f4deaaed1ee4fdab9e5ea,credit_card,1,28.5
82c56d55b455462b910c737e048ea3c0,credit_card,1,26.0
e35cb02af35c473986e4d173c202287c,credit_card,1,33.0
f83983396d9b478a97ad7ce08a9c8467,credit_card,2,13.6
9ff3a3468d644592beef287be708d3cd,credit_card,10,33.5
6ec0fb7e60104f5ebf212bcc8a531b73,credit_card,3,68.0
cf87d544a8b34645ba60c3d35eac41da,credit_card,6,379.0
747cfdc3c063477097533ff44cfcece9,credit_card,6,92.0
33c9b03fff394c0fa3e8454b66f3ccbf,credit_card,2,14.5
a7e847b298be43d88164fc27b2ebabe4,credit_card,1,31.5
a898e24b29b84e9cb9583c643563b1f7,credit_card,8,140.0
ae5119855af74f89a8db7dd8e43c5c43,credit_card,6,11.19
89a365744cdd4cb9b363c938b95ec5de,credit_card,1,379.0
a95aad15b9214139b08bd76d8d9a866e,credit_card,1,289.0
3eebec8120e348bfb525d99ff19b404a,credit_card,3,11.19
501ef393fca848bdb762fef0e36dbb08,credit_card,10,7.95
7837f7d736a54699a3a0f2ce114fc962,credit_card,4,48.75
47d6ca6741ed44ee8e0d70dd6dd074dc,credit_card,4,19.0
8732ba07e2a54f79ad954744889f0f02,credit_card,2,379.0
492c0825b05f456f90712cd42a8d9487,credit_card,2,11.19
7c1b856023474943adc4b8b7b8aa4222,voucher,1,10.0
c05550a851774a38a0c5364eeec9d32f,boleto,1,11.96
1832ce99520942d5b09d8a77cc2e405a,credit_card,3,89.0
9cfaab7c4eab40bda5a61c89ae2d5ee4,credit_card,4,15.75
c9d60625c1114e91a61143e38e62ff8e,voucher,1,16.8
09ff5bc5763e444d9d60f48aea33c12e,credit_card,1,36.0
2c2358bac84c4d39adef2e105e66cbc6,credit_card,1,18.0
4df151c557584f9ead04d93c966b8547,credit_card,1,15.75
891f1b998a354f2ca1c8b146aaced9c9,credit_card,2,29.0
b906a5ef15144ae78e9f4ddcbdf91e4e,credit_card,1,22.0
1a6e101445d54619b5918a73b3022fbb,credit_card,4,24.0
3fe807f494114f0387884f504fd5f891,debit_card,1,86.4
91728767268d40519bdac4daa9165777,credit_card,3,115.0
8f82ff36d76c4731a657f1d6a4c781f0,voucher,1,104.0
d557375505f5450fa2eb1e718da32513,debit_card,1,8.95
5722ed2cb7564d268f48b1158c14551c,credit_card,3,11.19
be6c6371c37240b5b7fa9bdbeb385df4,voucher,1,52.0
56e074b3bb2d4dfcba2566e1e7cd7e53,credit_card,2,41.0
983ddae9f9154393b6ee3522375d8209,credit_card,8,40.0
15df13eccb0a4ba9baac88e0f898123c,debit_card,1,20.0
3a611dabd8714ea785262f2d8d445df1,credit_card,1,24.0
be75c3811c164d33b239f84a4cc50756,credit_card,4,19.0
348c3f498d184f3ab2dddec07ef3206b,credit_card,1,19.5
3cf484fb9e5044f19d9723eddcbd9915,credit_card,3,16.8
5998710878d84241a8d53a505ea2cdff,credit_card,8,7.0
aa9e2ca42ad449b3be73abf06d858281,credit_card,2,60.0
02d4dea124144e70bf7cd1ab43d81114,credit_card,1,140.0
fc37e3810d224e08a46906ea2619f3e7,credit_card,1,52.0
434e25d340b0479dba1655e895e4efd6,credit_card,1,16.8
6ae80c9520d1497ab1fe1dd3af6b49c7,boleto,1,20.0
b1efba10a4c04355bf7e745ad81b399d,debit_card,1,18.95
cc6abf4826f54d13a320ffd388def66d,credit_card,10,19.5
0e8364dfcee84a62aaf28b9cb116d7d9,boleto,1,29.0
f61d42df03bb4b8d84236640bc2a6128,credit_card,1,149.0
a8b070e45025477288853b0faeb0a8da,credit_card,4,269.0
1f4718b729844951bd266e4b9d1a460a,credit_card,3,12.0
3dfb2c94c9224940bb2bc7109ecfa167,voucher,1,189.0
ef852c84d7174db2a04c1dbac815cf0c,credit_card,3,47.2
a536d3c73ae84d8aa52ebcf25f9df944,credit_card,2,6.1
03a616730d7140849531a8971581c0c5,credit_card,1,52.0
16cdbdb8ebeb46569dbc34de6f57c418,credit_card,3,73.0
7be695bced484ea2abedf8b199302ac3,voucher,1,140.0
5a992247637d4faaba9132e88c85824f,credit_card,3,35.0
dae774607e1b4e1d8c830bcf7742d611,credit_card,8,9.5
4acdaa25e3724cb491952949ca58f2aa,debit_card,1,63.0
d2fd2e540fa04419a462e6e99c5b85af,credit_card,2,92.0
ed89648ed14247faa5341662fc541701,credit_card,1,379.0
56966b4b739341519c6ba8cc614889b2,boleto,1,11.19
1e51b146f095419ca5ba1d00d172916f,credit_card,2,31.6
e05d92f9f36c4354b3ea277839100483,boleto,1,13.6
16326aac8af84e228bee4537dd91dea5,credit_card,2,40.97
43d627a178414c31adf02e20101d7280,credit_card,1,41.0
3fec2e8549c44dcd927ed361ccb3736d,credit_card,4,12.0
20a91cf5941842fea8a6e2cc5318e6c5,credit_card,4,11.19
aa90a63f8c814395a4f60a5866a00cc5,credit_card,2,70.0
6c59e1470e5e4fafa7989705aa762265,voucher,1,149.0
ae763dd9364c42b693c773f812c6d18f,credit_card,3,22.4
eefadb75afe04bf29ee320da6a11e787,credit_card,10,26.0
419ef67c74a346e78f668b7ab12818c6,credit_card,1,14.95
c38d1c4538d24a48afda0025b90693e1,credit_card,3,24.0
8748b072193743398ec7821067fc259d,credit_card,1,22.4
8b544c9249944352ad6ee3c9e57c2970,boleto,1,48.75
064de105390443f3bd9b6650ed6ca7f3,voucher,1,70.0
3949bf963fa04988984e8f6c5f91aa21,credit_card,1,20.0
4c88f0cba4e24449be839ed657fc24a5,debit_card,1,20.9
ad96c8ebf1c443409e11d1b7bb53bce0,credit_card,4,73.0
e5ed7e2e4f2d49bfb4c211934fbeb58a,credit_card,1,22.0
47db3f68871d4d469abe7883b53de9d4,debit_card,1,22.0
5ec5b89b730a424bbb49c57afa678a4f,boleto,1,33.0
4a341cb9a2fc4541bb2a4037d2b12219,credit_card,3,16.8
094be55f3f3c46179d1af187ddcc1aec,credit_card,8,20.0
ec5aa54c730e4c1d9a814e201ddef957,credit_card,6,22.9
a1988678aabd47509fc613b7bc274f75,voucher,1,70.0
51ee01a6080742399eefcff97b58d422,credit_card,4,26.0
fe09a9c14b6f4bfd9aaf9897e5be4071,credit_card,8,25.0
4ce64b4e320e4c77ad269f0843e6ece5,credit_card,6,33.0
6846c2acd9164eaca2f9da768a360a19,credit_card,1,16.0
7ebc3845f4bd4069ad876390f53e10a7,credit_card,10,269.0
0947867b6aaf48048a1beed77593a56c,credit_card,1,39.0
3f73bb2a409d4b86ad17b1029b698290,credit_card,1,70.0
0413dc351af1438a954c20be40a83364,credit_card,2,140.0
5b44945356054fff88eac6bda0ecd5df,credit_card,1,11.19
69b42edd730d4e75923204186d68eed8,credit_card,3,20.3
4e3af216b0e84141aaf75fbbee9c8db9,credit_card,1,36.0
67378ca14ab948b585658544746a3373,debit_card,1,22.0
3ce27c8d93184cd3b9dc2f9aacaf6b39,credit_card,4,26.0
56e16eb6922149ddadc5fd0ca89f5322,debit_card,1,41.0
563f991a3cce4da196e36dfa520d1ed0,debit_card,1,12.0
456c532ec5dc452cba9fa5306115452b,credit_card,3,26.0
575ad9b7e4df42e7850d0d317b86ecb5,debit_card,1,31.2
329bc315510a4b9ebe91d843666fbc7a,boleto,1,11.19
0f416aef86234b6b93fb98a9bc8e13ea,credit_card,1,269.0
afb157a320344b17bc0c4efdb78d8258,credit_card,3,18.0
9b662fd073c14145a4a773997ade45a0,voucher,1,13.99
42b9ab1aac324ca1b24185d765b9cc97,voucher,1,16.88
4ddcd7fcdaae4e4d9599770aafb0d877,credit_card,2,14.5
1c1817bfad764811a8dba8c236cf70ad,credit_card,4,299.0
880f1e5acac641c1a724e7f82ce3e4d7,credit_card,3,33.5
513f3ee374534d7da6dc4346a07a1356,credit_card,2,28.5
36017d06dbdd4deabc5b073913a24c47,boleto,1,16.8
82600fb8411c4df3b4464a743e73697a,credit_card,3,19.0
d72dcf41f94042078f588ea774f681bb,credit_card,6,8.0
f2168a53ba7d4f409bf9f433d353099e,voucher,1,269.0
ab1b510e91774b2fba9d701ecd7ea352,voucher,1,14.0
c92b2d7bf6f1440b9b14074173e2578d,credit_card,1,40.97
2223ecbdffc446268b9a085e509a798b,debit_card,1,135.0
d6f4de7c6abb4b49a41b7972669e5d7c,debit_card,1,39.0
2d6a8a29cfef42559347c50225e3c68d,voucher,1,16.8
d942a871f6694203963600395d2bde6e,credit_card,1,135.0
d1141746b65e49068a71cc36f063cc41,credit_card,8,12.0
69370d0273a8449fa1a0fceb4842c5ec,boleto,1,149.0
32609cb00c434555ab01432e9399bab1,debit_card,1,29.5
77891f18a1164eb0a8ce26ef5f5c548b,credit_card,1,15.12
43666af91b2242d5bb44862feb32fcc3,credit_card,6,33.0
7db4f3cf3ef840809d4e2561a4d6ab35,credit_card,3,16.1
a6ce15af2a8a4fd68b9219aef0179d4e,voucher,1,28.0
025b71a3f6f24a1583fcdd62f7c747a9,credit_card,4,9.0
460f07d39d524ecb9703aafa70b3f540,credit_card,1,23.0
92671492b2884e21b0eeb72772cdc0ac,credit_card,2,14.5
faae36d5824e45ffb9563e3a313cc9de,credit_card,4,30.5
967a0d5c5ed44720bb6e4ca86eb2f679,credit_card,1,14.5
9049cfc07ca64f94b2077019c46663d3,voucher,1,14.99
41e298f6bf4f4e34a847c9b3fa7f7d1f,credit_card,1,16.8
398d399e022749ddbd000b06669b4b78,voucher,1,41.0
182b5ebe88db4d8d879267adf0308010,credit_card,2,17.99
f8e00cd8154c42f1bec4b436917d09aa,credit_card,1,92.0
815723cfc3914aff85ec9adf8501b379,credit_card,6,10.9
cf35e676f7374976a7ff6cd346b7476e,voucher,1,14.4
77dd33bc5fd946e4a05f2bc7b96858d3,credit_card,1,11.19
c93705c5dca644919e2918ee06cdda60,credit_card,1,28.0
4fd07355b15347739b85f1caf11303e5,credit_card,3,29.0
ec2d771812dc4dd7bf87388ec9e82127,credit_card,1,15.0
07ea174c67094d4b981cab555c2dc6ff,debit_card,1,92.0
49326eec9b004b608ec1e15304c8e318,credit_card,1,19.5
add75544196b49cb8869dd07420eb019,credit_card,1,25.0
99e872afc0184dc2bb3c3b938bfe9092,credit_card,3,139.0
1cd5f3113b4e41198ff0fc5087ddd91b,boleto,1,52.0
7fd3970b8e674314a870c343af169ea9,credit_card,10,16.0
8b20bf9867374d4d9d3481751bd8ea63,credit_card,1,27.6
349d285a2676454bba95a7b25d660076,credit_card,3,40.0
60e05ebd494449288d4e4a5b36c94f5f,debit_card,1,15.75
c66bc6cc2b8743d784a45fdb398e91db,credit_card,3,52.0
4f02e408c6f3414887363eb6672d40f9,credit_card,8,12.9
741242e78eb94c93901706857414d825,credit_card,4,139.0
31cead64e1c5481599851d64aafa94ca,credit_card,1,14.5
01e5d437b3064bd981369497978bb67b,credit_card,3,105.0
53b1406d45f3429784b4dc5b8a0a938a,credit_card,4,16.5
e15cd59956024a03a4252bf78cba21b9,credit_card,6,28.5
79b667d497ca485f803f214aa8789ffc,credit_card,8,39.0
1e05ab8cdef84bafbf0b08d7b130bdb2,credit_card,1,11.19
437aac2d2c7945bbbe18a67ff156db24,credit_card,3,22.0
ccb495681e034a36bd583c9fbe741fe1,debit_card,1,27.0
3ca9d239589c4a958a8d2c388d5dfe32,credit_card,1,11.19
305accfabc94441f9fd66d5ac33b8907,debit_card,1,19.0
bda721254acc4bc184eeae807c347874,credit_card,1,17.0
195a7e58932e4d4283c302b3a3418f59,credit_card,10,29.0
7ae0136dc1d84f7d9981956a396d3cb9,credit_card,8,33.0
02808afe110f408c9447a09bc8485677,debit_card,1,269.0
dbe5f6d9ccf04b60bd03972723115cfc,credit_card,6,19.99
132c5177b8144e50bec0af07f39cf4d1,credit_card,6,92.0
5a14288daa904edaaf71d1f983188788,debit_card,1,18.0
dc798622d5be429e886254aa2bc9c8c4,credit_card,1,15.75
672d7f72caeb406b9c3035f1f8fec4d5,boleto,1,36.0
b4cc917286174f689f870a239300f7e4,credit_card,10,39.0
80fa5a1ec4d74aee9fbce2b07436727a,voucher,1,379.0
4139aa34527f458fa3cb7c24db5cd451,debit_card,1,379.0
c315010cbb2a44d0a68a98797a5ffd5a,boleto,1,14.4
596880dcb18a4174b129c926950a90ff,boleto,1,6.99
2cf90149d593417f929799eab26beffa,debit_card,1,140.0
3dc8c9c45c8c46139152ca89ef3492c3,credit_card,4,12.4
b2055f681ed7491c9ec766c5c19e4186,credit_card,2,29.5
a5752c47d3b248098571a3f9c98a093e,credit_card,3,105.0
09229e89f9614d61b46f2c95f5dbaf46,credit_card,3,43.5
d65a004160114fc78f7690cdba8dced7,debit_card,1,55.5
37ec9e2969964a6dac979f2d431cc140,voucher,1,48.0
5686ed80eda948289f3ecccfa51135f6,credit_card,1,22.0
da52a1b151e54879b2788b98eaec9818,credit_card,6,85.0
a1f57610691f4bdebfbac0383304f3c9,credit_card,8,39.0
52f2630884024581a92739112d9e31ae,credit_card,1,39.0
4b1e9d3bc4064e5fa90db4a3ccc385f9,debit_card,1,160.0
a858e1e13bed4c8cb6064c19860e389e,voucher,1,5.99
7557cb9bb9de4ff38a123c1caa206344,credit_card,2,139.0
05b70d9a0a4345f3acd22eff859d4f74,credit_card,8,19.99
63b81abfa40e424d905e9dc7c6e62baa,credit_card,2,19.0
3df48150042d49bca706f7e80c8a939b,credit_card,6,14.45
36b564d1aaa44d3294592bd081009356,credit_card,2,26.0
f94ce7268abf495cbd07fbe613cbf654,credit_card,4,10.13
64a9fa01e2db4617bd0b69f7006a86b7,voucher,1,16.8
6598c78180ab4291b303055c9304f5b9,credit_card,4,19.5
9f562bbc12d84a25bb6e2ba4a8a05a25,credit_card,2,33.0
71739313aa1d413c8542493fea176259,credit_card,2,379.0
1759ea439bba4f868148b14c6a697ca1,credit_card,10,379.0
0bb208d4864a48ea8143625f588314ed,credit_card,1,55.5
d5c73f102f344b0cb199c9e902a5f744,credit_card,10,24.0
a654e604496c4f20954db140bd4e5ac7,voucher,1,9.0
44a7c02c3ece4fe78228a7b91505148e,credit_card,3,39.0
891cf92d656f4141a80b6eb8e08f5136,credit_card,10,16.8
91c06fe303aa40f4a318cc8fe4e2cfcb,credit_card,1,13.6
d2c3d7b6187146d0ac10798f6d069855,credit_card,1,5.0
84e7280896f84073b04674b20c642968,debit_card,1,18.95
9727cc0ddb2a439088800fdb5dfe1ce3,credit_card,3,48.75
8b49c4a3beff4a1e89b6a6ec958f5805,credit_card,3,7.0
00e7dbb6b1884d1399ecfa25c8b4d6fe,credit_card,4,26.0
2db7efc4db0241d3b20452238908f526,credit_card,1,33.0
edac16a68f054f4f8fe311a54e0f61ce,credit_card,1,16.8
